geo_id,geo_name,geo_level,year,metric,value,unit,real_or_nominal,source,source_url,retrieved_at
41860,"San Francisco, CA",metro,2026,zhvi,1145540.72,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41940,"San Jose, CA",metro,2015,zhvi,915284.12,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41940,"San Jose, CA",metro,2016,zhvi,885530.34,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41940,"San Jose, CA",metro,2017,zhvi,970205.39,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41940,"San Jose, CA",metro,2018,zhvi,1249440.0,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41940,"San Jose, CA",metro,2019,zhvi,1149948.51,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41940,"San Jose, CA",metro,2020,zhvi,1249369.9,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41940,"San Jose, CA",metro,2021,zhvi,1433237.62,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41940,"San Jose, CA",metro,2022,zhvi,1477214.26,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41940,"San Jose, CA",metro,2023,zhvi,1558257.66,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41940,"San Jose, CA",metro,2024,zhvi,1679505.77,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41940,"San Jose, CA",metro,2025,zhvi,1649198.87,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
41940,"San Jose, CA",metro,2026,zhvi,1627300.42,USD,nominal,Zillow Research ZHVI,https://files.zillowstatic.com/research/public_csvs/zhvi/Metro_zhvi_uc_sfrcondo_tier_0.33_0.67_sm_sa_month.csv,2026-06-03T16:49:45.817774+00:00
